Panchlora nivea
Gromphadorhina portentosa
Crassostrea iredalei
Trichoderma gamsii
Plasmodium chabaudi chabaudi
Philesturnus carunculatus
Turdus philomelos
Zosterops lateralis
Rhipidura fuliginosa
Prosthemadera novaeseelandiae
Petroica macrocephala
Petroica australis
Notiomystis cincta
Gerygone igata
Poodytes punctatus
Anthus novaeseelandiae
Gastrothylax crumenifer
Clarias gariepinus
Conus tulipa
Colletotrichum fioriniae
Lecanora strobilina
Dirofilaria repens
Macropodus erythropterus
Thryssa kammalensis
Hypsugo alaschanicus
Nemipterus bathybius
Galaxias truttaceus
Rattus tiomanicus
Oligolophus tienmushanensis
Elagatis bipinnulata
Amynthas jiriensis
Eremias stummeri
Salvelinus kuznetzovi
Dactylomys dactylinus
Nibea miichthioides
Amynthas moniliatus
Amynthas robustus
Amynthas pectiniferus
Metaphire guillelmi
Amynthas triastriatus
Duplodicodrilus schmardae
Amynthas cucullatus
Amynthas morrisi
Amynthas hupeiensis
Amynthas carnosus
Dendrocopos leucotos
Myotis lucifugus
Cucullaea labiata
Falco naumanni
Cubiceps squamiceps
Loxodon macrorhinus
Pholis fangi
Pholis nebulosa
Episoriculus macrurus
Heterakis gallinarum
Heterakis beramporia
Regulus regulus
Mogera robusta
Etroplus suratensis
Hemiculter bleekeri
Zaedyus pichiy
Tolypeutes tricinctus
Tolypeutes matacus
Tamandua mexicana
Priodontes maximus
Myrmecophaga tridactyla
Euphractus sexcinctus
Dasypus yepesi
Dasypus septemcinctus
Dasypus sabanicola
Dasypus pilosus
Dasypus kappleri
Dasypus hybridus
Cyclopes didactylus
Chlamyphorus truncatus
Chaetophractus villosus
Chaetophractus vellerosus
Calyptophractus retusus
Cabassous unicinctus
Cabassous tatouay
Cabassous chacoensis
Cabassous centralis
Bradypus torquatus
Bradypus pygmaeus
Naesiotus nux
Limonius californicus
Sphyrna tiburo
Bradypus variegatus
Melanotaenia boesemani
Colletotrichum acutatum
Procambarus alleni
Passalurus ambiguus
Turnagra capensis
Muricea purpurea
Labeo pangusia
Labeo boggut
Labeo nasus
Akrokolioplax bicornis
Tariqilabeo burmanicus
Cirrhinus reba
Crossocheilus langei
Cobitis matsubarai
Bhavania australis
Pseudogastromyzon myersi
Luciocyprinus striolatus
Danio albolineatus
Pomatorhinus ruficollis
Plagiorhynchus transversus
Polyacanthorhynchus caballeroi
Centrorhynchus aluconis
Condylura cristata
Copadichromis virginalis
Nannopterum brasilianus
Brachycladium goliath
Fejervarya multistriata
Simulium aureohirtum
Megalobrama terminalis x Megalobrama amblycephala
Octopus conispadiceus
Nemateleotris decora
Mylochromis lateristriga
Galaxias platei
Tridentiger trigonocephalus
Chionodraco hamatus
Haemonchus placei
Cheilopogon atrisignis
Cheilopogon arcticeps
Cheilopogon unicolor
Myzus persicae
Leptodius sanguineus
Ocypode cordimanus
Octopus bimaculoides
Chanodichthys ilishaeformis
Rhodeus notatus
Lepisosteus platyrhincus
Plotosus lineatus
Polynemus dubius
Glyptothorax zanaensis
Schizothorax grahami
Ancherythroculter kurematsui
Motacilla lugens
Amphioctopus aegina
Apostichopus parvimensis
Galaxea fascicularis
Porites lutea
Osteochilus hasseltii
Aperioptus gracilentus
Metorchis orientalis
Conus tribblei
Nihonotrypaea japonica
Corallianassa coutierei
Lucilia sericata
Colletotrichum tamarilloi
Hyla ussuriensis
Spiniphilus spinicornis
Hormaphis betulae
Trimeresurus sichuanensis
Nebrius ferrugineus
Triplophysa xiangxiensis
Lepidodesma languilati
Scolopsis vosmeri
Campylorhynchus brunneicapillus
Stegostoma fasciatum
Dentex tumifrons
Cyclina sinensis
Myodes rufocanus
Lonchura striata
Pungitius platygaster
Pungitius laevis
Pungitius tymensis
Pungitius hellenicus
Yuhina diademata
Sphyraena jello
Parapocryptes serperaster
Acrossocheilus paradoxus
Crossocheilus atrilimes
Labeo altivelis
Schistura geisleri
Gloydius shedaoensis
Triplophysa dorsalis
Myotis muricola
Aegista aubryana
Kaloula rugifera
Compsorhipis davidiana
Taenioides anguillaris
Paguma larvata
Trochalopteron affine
Hemigaleus microstoma
Cephaloscyllium umbratile
Priacanthus tayenus
Hemiculter eigenmanni
Squalidus multimaculatus
Lefua costata
Ninox scutulata
Larus vegae
Zebrias crossolepis
Tlacuatzin canescens
Aulonocara stuartgranti
Buteo hemilasius
Lagocephalus inermis
Epomophorus gambianus
Buccinum pemphigus
Mauremys nigricans
Periophthalmus argentilineatus
Tegula lividomaculata
Bolma rugosa
Embiotoca jacksoni
Sturnus vulgaris
Falco rusticolus
Camponotus atrox
Lutjanus guttatus
Plestiodon chinensis
Hippocampus spinosissimus
Hippocampus kelloggi
Toxabramis houdemeri
Myotis myotis
Passer ammodendri
Pictichromis paccagnellae
Callipepla squamata
Triplophysa venusta
Synthliboramphus wumizusume
Oedaleus infernalis
Hierodula formosana
Tamiops maritimus
Okamejei hollandi
Pseudorhombus dupliciocellatus
Spizixos semitorques
Redigobius bikolanus
Parupeneus chrysopleuron
Anoplophora chinensis
Amblychaeturichthys hexanema
Opisthoplatia orientalis
Hieraaetus fasciatus
Mauremys rivulata
Chelonibia testudinaria
Hemisalanx brachyrostralis
Hampala macrolepidota
Rhinogobius cliffordpopei
Acropora aculeus
Amolops loloensis
Toxabramis swinhonis
Hydropsyche pellucidula
Hymenolepis nana
Claea dabryi
Palaemon gravieri
Syphacia obvelata
Paracanthurus hepatus
Yongeichthys criniger
Koerneria sudhausi
Tylototriton kweichowensis
Motacilla alba
Longpotamon xiushuiense
Blaptica dubia
Paralichthys lethostigma
Priacanthus macracanthus
Xenoturbella profunda
Xenoturbella monstrosa
Xenoturbella hollandorum
Xenoturbella churro
Thymallus mertensii
Aculamprotula tientsinensis
Epitrimerus sabinae
Pelophylax cf. bedriagae GM178
Pelophylax bedriagae
Pelophylax cf. terentievi MPFC1736
Pelophylax cf. terentievi GM87-239
Pelophylax cf. bedriagae MPFC1082
Pelophylax cf. bedriagae AFL1
Caesio cuning
Epicauta chinensis
Pipistrellus coromandra
Schizopygopsis anteroventris
Buteo lagopus
Gobiobotia filifer
Phrynocephalus albolineatus
Selaroides leptolepis
Chuanchia labiosa
Platypharodon extremus
Tetraclitella divisa
Acasta sulcata
Armatobalanus allium
Protobothrops kaulbacki
Protobothrops himalayanus
Ictalurus cf. pricei USON-01120-1
Ictalurus cf. pricei USON-01115-1
Ictalurus pricei
Salanx cuvieri
Aleurocanthus spiniferus
Tetraclita serrata
Lycodon ruhstrati
Pampus cinereus
Locustella pryeri
Gryllotalpa unispina
Peripolus nepalensis
Colletotrichum lupini
Acheilognathus majusculus
Sepiella maindroni
Lycodon flavozonatus
Tyrophagus longior
Pterophyllum altum
Coptotermes testaceus
Centropyge acanthops
Centropyge flavicauda
Niviventer fulvescens
Eurythoe complanata
Owenia fusiformis
Magelona mirabilis
Granata lyrata
Angaria neglecta
Limnoperna fortunei
Lepidochelys olivacea
Dama mesopotamica
Bos gaurus
Mazama nemorivaga
Monodelphis domestica
Pygoscelis adeliae
Cercocebus atys
Chaetura pelagica
Linepithema humile
Castor fiber
Strongyloides ratti
Strongyloides papillosus
Trichuris muris
Parastrongyloides trichosuri
Hexagrammos otakii
Babylonia lutosa
Teleogryllus oceanicus
Tetartopeus terminatus
Sphaeridium bipustulatum
Sepedophilus bipunctatus
Sciodrepoides watsoni
Scaphidium quadrimaculatum
Rugilus geniculatus
Phacomorphus fratyi
Oxypoda acuminata
Olophrum piceum
Myrmecocephalus concinnus
Margarinotus merdarius
Liogluta microptera
Gabronthus thermarum
Euryusa optabilis
Dacrila fallax
Callicerus obscurus
Atrecus affinis
Candidia pingtungensis
Opsariichthys acutipinnis
Coregonus muksun
Tetraodon lineatus
Scombrops gilberti
Octopus bimaculatus
Zacco acanthogenys
Gymnodiptychus dybowskii
Cynoglossus gracilis
Squalus montalbani
Rhinolophus rex
Rhynchophorus ferrugineus
Galleria mellonella
Ammodytes americanus
Ammodytes dubius
Dermacentor nuttalli
Acrossocheilus yunnanensis
Danio margaritatus
Leptodea leptodon
Rana huanrensis
Creteuchiloglanis gongshanensis
Pareuchiloglanis macrotrema
Pareuchiloglanis longicauda
Pareuchiloglanis anteanalis
Oreoglanis jingdongensis
Oreoglanis immaculatus
Austrolebias charrua
Creteuchiloglanis macropterus
Strongyloides stercoralis
Calameuta idolon
Calameuta filiformis
Mandrillus leucophaeus
Padda oryzivora
Lacerta bilineata
Aldabrachelys gigantea
Paradoxornis nipalensis
Paradoxornis fulvifrons
Rhinogobius brunneus
Pseudobagrus koreanus
Acheilognathus rhombeus
Gymnogobius urotaenia
Tridentiger obscurus
Epinephelus bontoides
Lycaon pictus
Garra kempi
Anoplocephala perfoliata
Strauchbufo raddei
Bodianus oxycephalus
Seriolina nigrofasciata
Cyprinus multitaeniata
Cyprinus acutidorsalis
Cyprinus megalophthalmus
Acanthorhodeus gracilis
Cuculus poliocephalus
Gallicrex cinerea
Cypridopsis vidua
Epinephelus malabaricus
Acipenser medirostris
Garra qiaojiensis
Trichopodus leerii
Plasmodium vivax
Physella acuta
Phasianus colchicus
Ampullaceana balthica
Radix auricularia
Ovis vignei
Ovis orientalis
Nilaparvata muiri
Anodonta anatina
Sagmariasus verreauxi
Hepialus xiaojinensis
Anas clypeata
Glyphis siamensis
Glyphis sp. Bangladesh
Glyphis fowlerae
Lamiopsis temminckii
Lamiopsis tephrodes
Glyphis sp. Borneo
Glyphis gangeticus
Glyphis sp. Pakistan
Bandicota indica
Pseudanoplocephala crawfordi
Lanius cristatus
Agasicles hygrophila
Paroedura picta
Himantura uarnak
Otocolobus manul
Leopardus jacobita
Leopardus guigna
Leopardus geoffroyi
Lynx pardinus
Leopardus wiedii
Leopardus tigrinus
Leptailurus serval
Leopardus pardalis
Leopardus colocolo
Lynx canadensis
Prionailurus planiceps
Puma yagouaroundi
Felis silvestris
Felis nigripes
Felis margarita
Felis chaus
Caracal caracal
Prionailurus viverrinus
Prionailurus rubiginosus
Pardofelis marmorata
Panthera leo
Prionailurus bengalensis
Catopuma badia
Profelis aurata
Pomoxis nigromaculatus
Gyrinophilus palleucus
Rana draytonii
Ecsenius bicolor
Poeciliopsis occidentalis
Fundulus notatus
Cyprinodon tularosa
Meda fulgida
Acipenser oxyrinchus
Macropharyngodon negrosensis
Eucyclogobius newberryi
Centropyge bispinosa
Pseudanthias dispar
Sander vitreus
Lepomis gibbosus
Rana okaloosae
Umbra limi
Limanda aspera
Melanotaenia splendida
Paracheirodon innesi
Notophthalmus perstriatus
Cottus bairdii
Noturus taylori
Alosa alabamae
Gambusia holbrooki
Turdus eunomus
Sillago japonica
Portunus sanguinolentus
Megalobrama amblycephala x Megalobrama pellegrini
Anopheles stephensi
Anopheles punctulatus
Anopheles minimus
Anopheles merus
Anopheles melas
Anopheles maculatus
Anopheles epiroticus
Anopheles culicifacies
Anopheles coluzzii
Anopheles christyi
Anopheles atroparvus
Anopheles arabiensis
Propithecus verreauxi
Junonia coenia
Acrossocheilus beijiangensis
Scartelaos gigas
Cryptolestes ferrugineus
Coregonus sp. 'cluncaformis'
Serranidae sp. JL-2015
Megaphragma amalphitanum
Gorsachius melanolophus
Gorsachius goisagi
Gorsachius magnificus
Turdus merula
Parus monticolus
Garrulax sannio
Batrachoseps nigriventris
Volutharpa perryi
Symphysodon aequifasciata
Hippocampus abdominalis
Cheilodactylus quadricornis
Turdus rufiventris
Upupa epops
Halcyon coromanda
Sternula albifrons
Silurus microdorsalis
Dendrocopos major
Megalobrama amblycephala x Megalobrama skolkovii
Megalobrama skolokovii x Megalobrama amblycephala
Bengana rendahli
Maccullochella macquariensis
Maccullochella ikei
Banjos banjos
Drepanidotaenia lanceolata
Otus bakkamoena
Otus scops
Capra aegagrus
Ruidocollaris obscura
Kuwayamaea brachyptera
Phyllomimus detersus
Periophthalmus magnuspinnatus
Placidochromis longimanus
Drabescoides nuchalis
Daphnia carinata
Ictalurus furcatus
Uropsilus sp. 4 FT-2015
Strongyloides venezuelensis
Glossolepis incisus
Fossorochromis rostratus
Cyprinodon variegatus
Pimephales promelas
Sinergasilus polycolpus
Nepa hoffmanni
Xiphophorus couchianus
Garrulax poecilorhynchus
Taractes rubescens
Hypoptopoma incognitum
Orthocoelium streptocoelium
Epinephelus fuscoguttatus x Epinephelus lanceolatus
Drawida japonica
Ptyas dhumnades
Ptyas major
Megachile sculpturalis
Poospiza lateralis
Poospiza cabanisi
Poospiza thoracica
Lonchura punctulata
Gekko japonicus
Alticorpus geoffreyi
Amblyrhynchus cristatus
Conolophus subcristatus
Rhinichthys osculus
Cleisthenes herzensteini
Campephilus guatemalensis
Sasia ochracea
Salvelinus albus
Polypedilum vanderplanki
Pseudopleuronectes yokohamae
Mustela eversmannii
Pundamilia nyererei
Echinostoma hortense
Galeodea echinophora
Naticarius hebraeus
Fischoederius elongatus
Plecotus macrobullaris
Myotis petax
Genicanthus lamarck
Centropyge eibli
Centropyge flavissima
Centropyge woodheadi
Centropyge heraldi
Genicanthus melanospilos
Symphysodon haraldi
Choloepus hoffmanni
Sorex araneus
Explanatum explanatum
Canis anthus
Protomelas annectens
Lutjanus peru
Poecilia formosa
Goura scheepmakeri
Hemigrammus bleheri
Microtus ochrogaster
Maylandia zebra
Argopecten purpuratus
Zosterops erythropleurus
Schizopyge nukiangensis
Aptenodytes forsteri
Picoides pubescens
Vulpes ferrilata
Phoenicopterus ruber
Motacilla cinerea
Micromys minutus
Hippocampus reidi
Aegotheles cristatus
Eurystomus orientalis
Crassostrea gasar
Kudoa hexapunctata
Kudoa septempunctata
Apolemichthys armitagei
Labeo gonius
Lamellibrachia satsuma
Sinibotia robusta
Iksookimia longicorpa
Iksookimia koreensis
Nestor notabilis
Amynthas corticis
Amynthas longisiphonus
Mungotictis decemlineata
Odorrana schmackeri
Mauremys caspica
Alouatta seniculus
Trichosporon asahii var. asahii CBS 2479
Perca schrenkii
Fukomys damarensis
Ancherythroculter lini
Propithecus tattersalli
Plotosus japonicus
Scorpaenopsis cirrosa
Nemipterus virgatus
Ephippus orbis
Arremon aurantiirostris
Micrura bella
Gnathostoma spinigerum
Saccostrea cucullata
Crocidura attenuata
Azumapecten farreri
Apolemichthys griffisi
Oopsacas minuta
Cygnus olor
Ramisyllis multicaudata
Apteroperla tikumana
Litoditis aff. marina PmIV
Litoditis aff. marina PmIII
Litoditis aff. marina PmII
Litoditis aff. marina PmI
Stylodipus telum
Prochilodus costatus
Prochilodus argenteus
Danio nigrofasciatus
Bufo stejnegeri
Meriones meridianus
Meriones libycus
Orseolia oryzae
Paragonimus westermani complex sp. type 1
Platymantis vitianus
Schizothorax kozlovi
Myriopathes japonica
Nipponocypris temminckii
Tanakia tanago
Cobitis biwae
Lefua nikkonis
Callithrix kuhlii
Garrulax ocellatus
Symphurus orientalis
Lanius isabellinus
Chlorophthalmus nigromarginatus
Centropyge joculator
Centropyge multicolor
Himantura dalyensis
Pseudoniphargus daviui
Pseudoterranova azarasi
Cygnus cygnus
Leiopelma hochstetteri
Manis javanica
Manis tricuspis
Triplophysa strauchii
Meloidogyne enterolobii
Cyprinus carpio 'Furong' x Carassius auratus red var.
Oncorhynchus mykiss x Salmo salar
Pterophyllum scalare
Grundulus bogotensis
Cyclograpsus granulosus
Ocypode ceratophthalmus
Megaleporinus piavussu
Uncinaria sanguinis
Scirtothrips dorsalis
Amazilia versicolor
Cirrhigaleus australis
Echinococcus equinus
Tridentiger barbatus
Larus brunnicephalus
Tridentiger bifasciatus
Ophiophagus hannah
Crella elegans
Petrosia ficiformis
Porites rus
Amblyomma americanum
Tor khudree
Sagartia ornata
Phymanthus crucifer
Isosicyonis striata
Antholoba achates
Alicia sansibarensis
Asio flammeus
Elaphe schrenckii
Macaca leonina
Macrobrachium bullatum
Ulcina olrikii
Paracentropyge multifasciata
Centropyge venusta
Genicanthus bellus
Holacanthus ciliaris
Holacanthus passer
Mesoplodon ginkgodens
Parochlus steinenii
Dendrophyllia arbuscula
Leptoclinus maculatus
Icelus spatula
Holacanthus tricolor
Holacanthus africanus
Aegista diversifamilia
Odontobutis interrupta
Orestias ascotanensis
Sicista concolor
Eozapus setchuanus
Aegorhinus superciliosus
Macrognathus aculeatus
Acipenser schrenckii x Huso dauricus
Dipturus trachyderma
Tylototriton wenxianensis
Papilio demoleus
Tylototriton shanjing
Eudocimus ruber
Pomacea maculata
Ambystoma bishopi
Euchoreutes naso
Dipus sagitta
Tor tor
Pateobatis hortlei
Calidris pygmaea
Botia lohachata
Dolicheulota formosensis
Eurydema gebleri
Haplothrips aculeatus
Florisuga mellivora
Oreotrochilus melanogaster
Hylocharis cyanus
Rhacophorus dennysi
Macaca cyclopis
Sebastes thompsoni
Sebastes trivittatus
Sebastes steindachneri
Sebastes minor
Sebastes hubbsi
Sebastes taczanowskii
Sebastes vulpes
Rhodeus fangi
Carcharhinus longimanus
Isurus oxyrinchus
Carettochelys insculpta
Anguis fragilis
Genicanthus semifasciatus
Falco columbarius
Giraffa camelopardalis
Agkistrodon piscivorus
Crocidura russula
Triplophysa yarkandensis
Sargassum vachellianum
Macropus giganteus
Tylototriton taliangensis
Recurvirostra avosetta
Eothenomys melanogaster
Acipenser sturio
Gandalfus puia
Thymallus brevirostris
Thymallus burejensis
Thymallus yaluensis
Thymallus tugarinae
Thymallus pallasii
Hyperolius marmoratus
Haplochromis burtoni
Acanthis flammea
Spermophilus dauricus
Ictidomys tridecemlineatus
Phaethon lepturus
Telmatobufo australis
Aluterus monoceros
Phalacrocorax carbo
Uta stansburiana
Tinamus guttatus
Emberiza jankowskii
Crocidura beatus
Crocidura mindorus
Crocidura grayi
Crocidura panayensis
Crocidura negrina
Crocidura palawanensis
Crocidura orientalis
Gymnomuraena zebra
Nyctalus noctula
Enchelynassa canina
Tregellasia capito
Eopsaltria georgiana
Eopsaltria griseogularis
Beaufortia szechuanensis
Prunella montanella
Terapon jarbua
Tetraogallus himalayensis
Coregonus autumnalis
Phoxinus oxycephalus
Calicophoron microbothrioides
Gnathopogon taeniellus
Amynthas gracilis
Metaphire californica
Asbolus verrucosus
Gnathopogon imberbis
Crocidura ninoyi
Aethopyga gouldiae
Planiliza macrolepis
Trichopodus microlepis
Bison priscus
Siniperca knerii x Siniperca chuatsi
Lethocerus indicus
Chaenogobius gulosus
Barbatula barbatula
Oxyuris equi
Tarimichthys bombifrons
Qinlingacris taibaiensis
Conger japonicus
Seriola rivoliana
Pristis pectinata
Trilophidia annulata
Sclerotia substriata
Ambastaia sidthimunki
Corvus macrorhynchos
Scortum barcoo
Sinocyclocheilus anshuiensis
Sinocyclocheilus rhinocerous
Liobagrus mediadiposalis
Kichulchoia multifasciata
Microphysogobio yaluensis
Coreoperca herzi
Schizothorax lissolabiata
Odontobutis yaluensis
Adelphocoris nigritylus
Adelphocoris lineolatus
Allonautilus scrobiculatus
Neophocaena asiaeorientalis
Capreolus pygargus
Neoachiropsetta milfordi
Lepidoblepharon ophthalmolepis
Laeops lanceolata
Cyclopsetta fimbriata
Crossorhombus kobensis
Citharoides macrolepidotus
Bothus pantherinus
Arnoglossus polyspilus
Hyliota flavigaster
Brontostoma colossus
Tetranychus pueraricola
Tetranychus phaselus
Tetranychus malaysiensis
Tetranychus ludeni
Tetranychus kanzawai
Tadorna ferruginea
Aegithalos glaucogularis
Aegithalos bonvaloti
Aegithalos fuliginosus
Cultrichthys compressocorpus
Colletotrichum graminicola M1.001
Catopuma temminckii
Galeruca daurica
Ogmocotyle sikae
Euripus nyctelius
Pterocryptis cochinchinensis
Ricordea yuma
Corallimorphus profundus
Rhodactis mussoides
Rhodactis indosinensis
Corynactis californica
Amplexidiscus fenestrafer
Discosoma nummiforme
Plectorhinchus vittatus
Plectorhinchus orientalis
Cyclura pinguis
Polydactylus sextarius
Cacopsylla coccinea
Holothuria scabra
Tanakia himantegus
Lynx lynx
Clinostomum complanatum
Carcharhinus brevipinna
Thamnaconus hypargyreus
Bangana tungting
Pitta nympha
Sterechinus neumayeri
Luciogobius pallidus
Elaphe anomala
Strongylura anastomella
Scombrops boops
Sus barbatus
Synanceia verrucosa
Tritonia diomedea
Melibe leonina
Obama sp. MAP-2014
Nephotettix cincticeps
Macaca nemestrina
Acrossocheilus parallens
Coilia brachygnathus
Poecile palustris
Eleotris oxycephala
Diploprion bifasciatum
Pelophylax shqipericus
Micrura ignea
Brycon henni
Acheilognathus barbatus
Strongylus equinus
Zootoca vivipara
Pelecinus polyturator
Argyroneta aquatica
Tevnia jerichonana
Oasisia alvinae
Escarpia spicata
Spirometra decipiens
Nuttallina californica
Pseudoplatystoma corruscans
Lophiosilurus alexandri
Selenotoca multifasciata
Parachromis managuensis
Lampetra aepyptera
Myospalax aspalax
Illex argentinus
Illex argentinus
Melanotaenia parkinsoni
Abbottina obtusirostris
Cheilodactylus variegatus
Pelophylax kurtmuelleri
Pelophylax epeiroticus
Pelophylax cypriensis
Erilepis zonifer
Hexagrammos lagocephalus
Ophiodon elongatus
Oxyeleotris lineolata
Chaetodontoplus conspicillatus
Tamiops swinhoei
Carcharhinus tjutjot
Cyprinus carpio specularis x Carassius cuvieri
Seepiophila jonesi
Riftia pachyptila
Lamellibrachia luymesi
Galathealinum brachiosum
Sclerolinum brattstromi
Onychodactylus zhangyapingi
Cryptochiton stelleri
Cyanoplax caverna
Epigonichthys cultellus
Arborophila ardens
Aethaloperca rogaa
Cyclemys dentata
Protobothrops mangshanensis
Siboglinum fiordicum
Corvus hawaiiensis
Trichogaster fasciata
Sylviparus modestus
Anodonta euscaphys
Nanorana parkeri
Euseius nicholsi
Hemitriakis japanica
Acerentomon microrhinus
Epinephelus corallicola
Chthamalus antennatus
Triodontophorus brevicauda
Saxidomus purpuratus
Urocyon cinereoargenteus
Decapterus macarellus
Ageneiosus pardalis
Fruhstorferiola kulinga
Falco cherrug
Pseudolaubuca sinensis
Formica selysi
Phallocryptus tserensodnomi
Sinobdella sinensis
Planorbarius corneus
Cynomys ludovicianus
Cynomys leucurus
Streptocephalus sirindhornae
Pardaliparus venustulus
Pseudohynobius jinfo
Carcharhinus amboinensis
Reticulitermes aculabialis
Hemiculterella sauvagei
Symphysodon discus
Gongylonema pulchrum
Lanceolaria grayana
Acerella muscorum
Anodonta arcaeformis
Anodonta lucida
Peirates lepturoides
Peirates turpis
Peirates atromaculatus
Peirates fulvescens
Chromodoris magnifica
Apostichopus californicus
Mimachlamys nobilis
Meloidogyne chitwoodi
Prosadenoporus spectaculum
Nipponnemertes punctatula
Amphiporus formidabilis
Damaliscus lunatus
Beatragus hunteri
Campylomormyrus compressirostris
Cuora trifasciata
Arctica islandica
Heterosigma akashiwo
Chattonella marina
Betta splendens
Poecilia sphenops
Parachaenichthys charcoti
Hypomesus olidus
Tridacna squamosa
Gloydius ussuriensis
Onychostoma gerlachi
Crossoptilon mantchuricum
Crossoptilon harmani
Tachysurus fulvidraco x Tachysurus vachelli
Pteropus vampyrus
Sander lucioperca
Pseudosiderastrea tayami
Vulpes lagopus
Ictiobus cyprinellus
Pavona decussata
Pseudoplatystoma magdaleniatum
Hyla tsinlingensis
Chaetodontoplus mesoleucus
Apolemichthys kingi
Mugilogobius chulae
Southwellina hispida
Hylaeus dilatatus
Hyporhamphus intermedius
Cynopterus brachyotis
Epinephelus coioides x Epinephelus lanceolatus
Corvus brachyrhynchos
Rhinolophus macrotis
Streptopelia chinensis
Megalobrama pellegrini
Neosalanx tangkahkeii
Phrynocephalus forsythii
Holacanthus clarionensis
Centropyge interrupta
Hylopetes phayrei
Dremomys rufigenis
Tylorrhynchus heterochaetus
Macropodus opercularis
Trichinella zimbabwensis
Trichinella papuae
Trichinella nelsoni
Trichinella nativa
Trichinella murrelli
Trichinella britovi
Trichinella pseudospiralis
Amynthas aspergillus
Falco peregrinus
Fulvia mutica
Hongeo koreana
Frankliniella intonsa
Equus grevyi
Paracymoriza prodigalis
Protobothrops maolanensis
Acrasis kona
Stichophanes ningshaanensis
Accipiter virgatus
Tegillarca granosa
Brachyuropus grewingkii
Urosaurus nigricaudus
Anoxypristis cuspidata
Cuneopsis pisciculus
Brachythemis contaminata
Pomacanthus imperator
Pomacanthus xanthometopon
Schizothorax lantsangensis
Perna perna
Triaenodon obesus
Himantura microphthalma
Pelotretis flavilatus
Myrmica scabrinodis
Formica fusca
Episoriculus caudatus
Leptobotia taeniops
Spinibarbus hollandi
Parabotia fasciatus
Parabotia banarescui
Stercorarius maccormicki
Rhizomys sinensis
Wadicosa fidelis
Devario laoensis
Macaca nigra
Sinibrama taeniatus
Megalobrama amblycephala x Megalobrama hoffmanni
Termes hospes
Neocapritermes taracua
Nasutitermes corniger
Microcerotermes parvus
Cubitermes ugandensis
Coptodon zillii
Oreochromis variabilis
Didemnum vexillum
Neolissochilus hexagonolepis
Goniurosaurus luii
Demodex folliculorum
Demodex brevis
Sebastes longispinis
Eulemur rubriventer
Indri indri
Palaeopropithecus ingens
Megaladapis edwardsi
Propithecus edwardsi
Varecia variegata
Propithecus diadema
Tyrophagus putrescentiae
Brachirus orientalis
Dicentrarchus punctatus
Dicentrarchus labrax
Garrulax perspicillatus
Luscinia cyanura
Phoenicurus auroreus
Euphaea ornata
Euphaea decorata
Euphaea yayeyamana
Platemys platycephala
Emydura subglobosa
Elseya branderhorsti
Vertigo pusilla
Pupilla muscorum
Gastrocopta cristata
Lamprotula coreana
Myospalax psilurus
Hynobius nigrescens
Hynobius kimurae
Chitra indica
Cyclemys pulchristriata
Dendrophyllia cribrosa
Tubastraea coccinea
Heosemys depressa
Anisakis berlandi
Perca fluviatilis
Sibogagorgia cauliflora
Uvarovites inflatus
Lagocephalus suezensis
Atule mate
Bangana decora
Colletes gigas
Pseudocarcharias kamoharai
Vanmanenia pingchowensis
Sorubim cuspicaudus
Taeniura lymma
Portunus pelagicus
Himantura gerrardi
Temnopleurus hardwickii
Narella hawaiinensis
Sebastes owstoni
Phoebastria albatrus
Phoebastria immutabilis
Phoebastria nigripes
Globicephala macrorhynchus
Mobula eregoodootenkee
Chelmon rostratus
Mus spretus
Curimata mivartii
Ichthyoelephas longirostris
Murina leucogaster
Parasinilabeo assimilis
Angaracris rhodopa
Eucryptorrhynchus brandti
Oedalechilus labiosus
Takifugu flavidus x Takifugu rubripes
Argyrosomus amoyensis
Euthynnus affinis
Eremias przewalskii
Pyrrhocorax graculus
Pyrrhocorax pyrrhocorax
Ixobrychus sinensis
Ixobrychus eurhythmus
Botaurus stellaris
Butorides striata
Ardeola bacchus
Egretta sacra
Ardea purpurea
Ardea intermedia
Bubulcus ibis
Ardea modesta
Pyrgilauda davidiana
Montifringilla taczanowskii
Montifringilla adamsi
Pyrgilauda blanfordi
Montifringilla nivalis
Samaris cristatus
Lepus hainanus
Clibanarius infraspinatus
Mictyris longicarpus
Chrysolampis mosquitus
Gymnocephalus cernua
Uroplatus fimbriatus
Sphyrna zygaena
Scapanulus oweni
Caprimulgus indicus
Choerodon schoenleinii
Procypris mera
Manis temminckii
Aphelasterias japonica
Hydrobasileus croceus
Caenorhabditis tropicalis
Lepus tolai
Wiedomys cerradensis
Akodon montensis
Fringilla coelebs
Andinoacara rivulatus
Leopoldamys edwardsi
Oreochromis niloticus x Oreochromis aureus
Gloydius saxatilis
Seriolella porosa
Diptychus maculatus
Chroicocephalus ridibundus
Coregonus ussuriensis
Ochetobius elongatus
Cerion incanum
Carangoides equula
Elaphe davidi
Phrynocephalus grumgrzimailoi
Phrynocephalus helioscopus
Vanellus vanellus
Panopea globosa
Panopea generosa
Triplophysa robusta
Platysmacheilus nudiventris
Pseudonestor xanthophrys
Oreomystis bairdi
Spinus psaltria
Pyrrhula pyrrhula
Hemignathus stejnegeri
Loxia curvirostra
Hemignathus parvus
Serinus dorsostriatus
Vestiaria coccinea
Cardinalis cardinalis
Melamprosops phaeosoma
